Time,Velocity,GForce,Acceleration,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Apoapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,Classifier
1026,-0.7973916773305026,0.7281742519900221,-0.23190626160458594,-0.07673776645066312,-0.2097493158165644,-0.16320529136634132,-0.6872281865376297,-0.9074242766689712,-0.048841692135209475,-0.6889474764497522,0.43939030714039956,-0.19362964217518178,-0.25439598989576134,
1027,-0.7959741384133446,0.7081533265353182,-0.23190626160458594,-0.08024942363151985,-0.2097493158165644,-0.16320529136634132,-0.6783263541604914,-0.9073543922762156,-0.048845975658461306,-0.6889474764497522,0.4210822728408198,-0.19362964217518178,-0.25439598989576134,
1028,-0.7945565994961865,0.6925814956261039,-0.23190626160458594,-0.08235641794003393,-0.2097493158165644,-0.16320529136634132,-0.6698155843792792,-0.907301978981649,-0.048845975658461306,-0.6889474764497522,0.40684269060781325,-0.19362964217518178,-0.25439598989576134,
1029,-0.7931390605790285,0.6747851174441449,-0.23190626160458594,-0.08516574368471932,-0.2097493158165644,-0.16320529136634132,-0.6610008104337454,-0.9072320945888933,-0.048845975658461306,-0.6889474764497522,0.3905688823415201,-0.19362964217518178,-0.25439598989576134,
1030,-0.7917215216618704,0.6569887392621859,-0.23190626160458594,-0.08797506942940472,-0.2097493158165644,-0.16320529136634132,-0.6525732202431256,-0.9071622101961379,-0.04885025918171314,-0.6889474764497522,0.37429507407522694,-0.19362964217518178,-0.25439598989576134,
1031,-0.7903039827447124,0.6391923610802268,-0.23190626160458594,-0.09078439517409014,-0.2097493158165644,-0.16320529136634132,-0.6438442656549841,-0.9070923258033823,-0.04885025918171314,-0.6889474764497522,0.3580212658089338,-0.19362964217518178,-0.25439598989576134,
1032,-0.7888864438275542,0.6236205301710127,-0.23190626160458594,-0.0928913894826042,-0.2097493158165644,-0.16320529136634132,-0.63549877759912,-0.9070399125088155,-0.04885025918171314,-0.6889474764497522,0.34174745754264063,-0.19362964217518178,-0.25439598989576134,
1033,-0.7874689049103962,0.6058241519890536,-0.23190626160458594,-0.09570071522728954,-0.2097493158165644,-0.16320529136634132,-0.6268552652588277,-0.90697002811606,-0.04885025918171314,-0.6889474764497522,0.3254736492763475,-0.19362964217518178,-0.25439598989576134,
1034,-0.7860513659932381,0.5880277738070946,-0.23190626160458594,-0.09851004097197494,-0.2097493158165644,-0.16320529136634132,-0.6185914483553847,-0.9069001437233045,-0.04885025918171314,-0.6889474764497522,0.31123406704334095,-0.19362964217518178,-0.25439598989576134,
1035,-0.7846338270760801,0.5702313956251355,-0.23190626160458594,-0.10061703528048901,-0.2097493158165644,-0.16320529136634132,-0.6100325701710644,-0.9068302593305488,-0.04885025918171314,-0.6889474764497522,0.2949602587770478,-0.19362964217518178,-0.25439598989576134,
1036,-0.783216288158922,0.5546595647159214,-0.23190626160458594,-0.10342636102517441,-0.2097493158165644,-0.16320529136634132,-0.6018497240737485,-0.9067603749377934,-0.04885025918171314,-0.6889474764497522,0.2807206765440413,-0.19362964217518178,-0.25439598989576134,
1037,-0.781798749241764,0.5368631865339623,-0.23190626160458594,-0.10553335533368847,-0.2097493158165644,-0.16320529136634132,-0.5933746719535226,-0.9066904905450378,-0.04885025918171314,-0.6889474764497522,0.26444686827774816,-0.19362964217518178,-0.25439598989576134,
1038,-0.7803812103246058,0.5212913556247482,-0.23190626160458594,-0.10834268107837389,-0.2097493158165644,-0.16320529136634132,-0.5852719885704563,-0.9066206061522821,-0.04885025918171314,-0.6889474764497522,0.24817306001145498,-0.19362964217518178,-0.25439598989576134,
1039,-0.7789636714074478,0.503494977442789,-0.23190626160458594,-0.11044967538688795,-0.2097493158165644,-0.16320529136634132,-0.5768800621680309,-0.9065332506613377,-0.04885025918171314,-0.6889474764497522,0.23393347777844847,-0.19362964217518178,-0.25439598989576134,
1040,-0.7775461324902897,0.48792314653357494,-0.23190626160458594,-0.11255666969540196,-0.2097493158165644,-0.16320529136634132,-0.5688568950257121,-0.9064633662685823,-0.04885025918171314,-0.6889474764497522,0.21765966951215532,-0.19362964217518178,-0.25439598989576134,
1041,-0.7761285935731317,0.4701267683516159,-0.23190626160458594,-0.11536599544008735,-0.2097493158165644,-0.16320529136634132,-0.5605473401220017,-0.9063934818758266,-0.04885025918171314,-0.6889474764497522,0.2034200872791488,-0.19362964217518178,-0.25439598989576134,
1042,-0.7747110546559736,0.4545549374424017,-0.23190626160458594,-0.11747298974860143,-0.2097493158165644,-0.16320529136634132,-0.5526029350013449,-0.9063061263848822,-0.04885025918171314,-0.6889474764497522,0.18918050504614228,-0.19362964217518178,-0.25439598989576134,
1043,-0.7732935157388156,0.43675855926044266,-0.23190626160458594,-0.1195799840571155,-0.2097493158165644,-0.16320529136634132,-0.5443749973772636,-0.9062362419921267,-0.04885025918171314,-0.6889474764497522,0.17290669677984913,-0.19362964217518178,-0.25439598989576134,
1044,-0.7718759768216574,0.4211867283512285,-0.23190626160458594,-0.1216869783656295,-0.2097493158165644,-0.16320529136634132,-0.5365087078047669,-0.9061488865011821,-0.04885025918171314,-0.6889474764497522,0.1586671145468426,-0.19362964217518178,-0.25439598989576134,
1045,-0.7704584379044994,0.40561489744201434,-0.23190626160458594,-0.1244963041103149,-0.2097493158165644,-0.16320529136634132,-0.5283616871140208,-0.9060790021084266,-0.04885025918171314,-0.6889474764497522,0.14239330628054944,-0.19362964217518178,-0.25439598989576134,
1046,-0.7690408989873414,0.3900430665328002,-0.23190626160458594,-0.12660329841882897,-0.2097493158165644,-0.16320529136634132,-0.520572866616182,-0.9059916466174822,-0.04885025918171314,-0.6889474764497522,0.12815372404754294,-0.19362964217518178,-0.25439598989576134,
1047,-0.7676233600701833,0.3722466883508411,-0.23190626160458594,-0.12871029272734305,-0.2097493158165644,-0.16320529136634132,-0.5125061163852692,-0.9059042911265377,-0.04885025918171314,-0.6889474764497522,0.11391414181453642,-0.19362964217518178,-0.25439598989576134,
1048,-0.7662058211530253,0.35667485744162697,-0.23190626160458594,-0.13081728703585704,-0.2097493158165644,-0.16320529136634132,-0.5047940107430026,-0.9058344067337822,-0.04885025918171314,-0.6889474764497522,0.09967455958152992,-0.19362964217518178,-0.25439598989576134,
1049,-0.7647882822358671,0.3411030265324128,-0.23190626160458594,-0.13292428134437112,-0.2097493158165644,-0.16320529136634132,-0.49680688449842114,-0.9057470512428376,-0.04885025918171314,-0.6889474764497522,0.08340075131523676,-0.19362964217518178,-0.25439598989576134,
1050,-0.7633707433187091,0.3255311956231986,-0.22594773971309653,-0.13292428134437112,-0.2097493158165644,-0.16320529136634132,-0.4891709011110165,-0.9056596957518933,-0.04885025918171314,-0.6889474764497522,0.06916116908223024,-0.19362964217518178,-0.25439598989576134,
1051,-0.761953204401551,0.30995936471398444,-0.23190626160458594,-0.13503127565288517,-0.2097493158165644,-0.16320529136634132,-0.48126264463368074,-0.9055723402609489,-0.04885025918171314,-0.6889474764497522,0.054921586849223734,-0.19362964217518178,-0.25439598989576134,
1052,-0.760535665484393,0.2943875338047703,-0.23190626160458594,-0.13713826996139925,-0.2097493158165644,-0.16320529136634132,-0.4737022447732198,-0.9055024558681932,-0.04885025918171314,-0.6889474764497522,0.04068200461621722,-0.19362964217518178,-0.25439598989576134,
1053,-0.7591181265672349,0.27881570289555613,-0.23190626160458594,-0.13854293283374192,-0.2097493158165644,-0.16320529136634132,-0.46587226546241944,-0.9054151003772488,-0.04885025918171314,-0.6889474764497522,0.026442422383210706,-0.19362964217518178,-0.25439598989576134,
1054,-0.7577005876500769,0.26324387198634197,-0.23190626160458594,-0.140649927142256,-0.2097493158165644,-0.16320529136634132,-0.45838669490981654,-0.9053277448863043,-0.04885025918171314,-0.6889474764497522,0.012202840150204194,-0.19362964217518178,-0.25439598989576134,
1055,-0.7562830487329187,0.24767204107712779,-0.23190626160458594,-0.14275692145077004,-0.2097493158165644,-0.16320529136634132,-0.4506344001648414,-0.905222918297171,-0.04885025918171314,-0.6889474764497522,-0.002036742082802318,-0.19362964217518178,-0.25439598989576134,
1056,-0.7548655098157607,0.23210021016791363,-0.23190626160458594,-0.14486391575928406,-0.2097493158165644,-0.16320529136634132,-0.4432231201921783,-0.9051355628062266,-0.04885025918171314,-0.6889474764497522,-0.016276324315808832,-0.19362964217518178,-0.25439598989576134,
1057,-0.7534479708986026,0.21652837925869947,-0.23190626160458594,-0.1469709100677981,-0.2097493158165644,-0.16320529136634132,-0.4355478635395264,-0.905048207315282,-0.04885025918171314,-0.6889474764497522,-0.030515906548815343,-0.19362964217518178,-0.25439598989576134,
1058,-0.7520304319814446,0.2009565483494853,-0.23190626160458594,-0.14837557294014078,-0.2097493158165644,-0.16320529136634132,-0.42821033541888465,-0.9049608518243377,-0.04885025918171314,-0.6889474764497522,-0.04475548878182185,-0.19362964217518178,-0.25439598989576134,
1059,-0.7506128930642865,0.18538471744027113,-0.23190626160458594,-0.15048256724865486,-0.2097493158165644,-0.16320529136634132,-0.4206114703850539,-0.9048734963333931,-0.04885025918171314,-0.6889474764497522,-0.05899507101482837,-0.19362964217518178,-0.25439598989576134,
1060,-0.7491953541471285,0.16981288653105697,-0.23190626160458594,-0.15258956155716893,-0.2097493158165644,-0.16320529136634132,-0.41334704764293145,-0.9047686697442598,-0.04885025918171314,-0.6889474764497522,-0.07323465324783489,-0.19362964217518178,-0.25439598989576134,
1061,-0.7477778152299703,0.1542410556218428,-0.23190626160458594,-0.154696555865683,-0.2097493158165644,-0.16320529136634132,-0.4058240355000036,-0.9046813142533155,-0.04885025918171314,-0.6889474764497522,-0.08747423548084139,-0.19362964217518178,-0.25439598989576134,
1062,-0.7463602763128123,0.13866922471262863,-0.23190626160458594,-0.15610121873802565,-0.2097493158165644,-0.16320529136634132,-0.398632233281274,-0.9045764876641821,-0.04885025918171314,-0.6889474764497522,-0.10171381771384791,-0.19362964217518178,-0.25439598989576134,
1063,-0.7449427373956542,0.12309739380341446,-0.23190626160458594,-0.15820821304653973,-0.2097493158165644,-0.16320529136634132,-0.39118442755574706,-0.9044891321732377,-0.04885025918171314,-0.6889474764497522,-0.11391917391356778,-0.19362964217518178,-0.25439598989576134,
1064,-0.7435251984784962,0.10975011016694518,-0.23190626160458594,-0.1596128759188824,-0.2097493158165644,-0.16320529136634132,-0.3840647071324919,-0.9043843055841042,-0.04885025918171314,-0.6889474764497522,-0.1281587561465743,-0.19362964217518178,-0.25439598989576134,
1065,-0.7421076595613381,0.094178279257731,-0.23190626160458594,-0.16171987022739648,-0.2097493158165644,-0.16320529136634132,-0.37669162296923936,-0.9042969500931599,-0.04885025918171314,-0.6889474764497522,-0.1423983383795808,-0.19362964217518178,-0.25439598989576134,
1066,-0.74069012064418,0.07860644834851685,-0.23190626160458594,-0.1631245330997392,-0.2097493158165644,-0.16320529136634132,-0.3696433378679566,-0.9041921235040264,-0.04885025918171314,-0.6889474764497522,-0.1566379206125873,-0.19362964217518178,-0.25439598989576134,
1067,-0.7392725817270219,0.06525916471204755,-0.23190626160458594,-0.1652315274082532,-0.2097493158165644,-0.16320529136634132,-0.3623443826662682,-0.904104768013082,-0.04885025918171314,-0.6889474764497522,-0.16884327681230718,-0.19362964217518178,-0.25439598989576134,
1068,-0.7378550428098639,0.0496873338028334,-0.23190626160458594,-0.16663619028059595,-0.2097493158165644,-0.16320529136634132,-0.35536710190462323,-0.9039999414239486,-0.04885025918171314,-0.6889474764497522,-0.18308285904531368,-0.19362964217518178,-0.25439598989576134,
1069,-0.7364375038927058,0.034115502893619226,-0.23190626160458594,-0.16874318458910995,-0.2097493158165644,-0.16320529136634132,-0.3481417369365808,-0.9038951148348153,-0.04885025918171314,-0.6889474764497522,-0.19732244127832022,-0.19362964217518178,-0.25439598989576134,
1070,-0.7350199649755478,0.02076821925714994,-0.23190626160458594,-0.17014784746145267,-0.2097493158165644,-0.16320529136634132,-0.3412349217866552,-0.903790288245682,-0.04885025918171314,-0.6889474764497522,-0.20952779747804007,-0.19362964217518178,-0.25439598989576134,
1071,-0.7336024260583897,0.005196388347935776,-0.23190626160458594,-0.17155251033379534,-0.2097493158165644,-0.16320529136634132,-0.334082662197132,-0.9036854616565487,-0.04885025918171314,-0.6889474764497522,-0.2237673797110466,-0.19362964217518178,-0.25439598989576134,
1072,-0.7321848871412316,-0.00815089528853351,-0.23190626160458594,-0.17365950464230942,-0.2097493158165644,-0.16320529136634132,-0.3272457739310076,-0.9035981061656043,-0.04885025918171314,-0.6889474764497522,-0.2380069619440531,-0.19362964217518178,-0.25439598989576134,
1073,-0.7307673482240735,-0.023722726197747675,-0.23190626160458594,-0.17506416751465215,-0.2097493158165644,-0.16320529136634132,-0.32016602711929354,-0.9034932795764709,-0.04885025918171314,-0.6889474764497522,-0.250212318143773,-0.19362964217518178,-0.25439598989576134,
1074,-0.7293498093069155,-0.03707000983421696,-0.23190626160458594,-0.17646883038699482,-0.2097493158165644,-0.16320529136634132,-0.3133986347546356,-0.9033884529873376,-0.04885025918171314,-0.6889474764497522,-0.26445190037677946,-0.19362964217518178,-0.25439598989576134,
1075,-0.7279322703897575,-0.052641840743431124,-0.23190626160458594,-0.1785758246955089,-0.2097493158165644,-0.16320529136634132,-0.30639091586560413,-0.9032836263982041,-0.04885025918171314,-0.6889474764497522,-0.27665725657649937,-0.19362964217518178,-0.25439598989576134,
1076,-0.7265147314725994,-0.06598912437990041,-0.23190626160458594,-0.17998048756785157,-0.2097493158165644,-0.16320529136634132,-0.29969248067449417,-0.9031787998090709,-0.04885025918171314,-0.6889474764497522,-0.29089683880950584,-0.19362964217518178,-0.25439598989576134,
1077,-0.7250971925554414,-0.08156095528911458,-0.23190626160458594,-0.1813851504401943,-0.2097493158165644,-0.16320529136634132,-0.29275635872581074,-0.9030739732199375,-0.04885025918171314,-0.6889474764497522,-0.30310219500922575,-0.19362964217518178,-0.25439598989576134,
1078,-0.7236796536382832,-0.09490823892558387,-0.23190626160458594,-0.18278981331253696,-0.2097493158165644,-0.16320529136634132,-0.28612639585312244,-0.9029691466308043,-0.04885025918171314,-0.6889474764497522,-0.3173417772422322,-0.19362964217518178,-0.25439598989576134,
1079,-0.7222621147211252,-0.11048006983479802,-0.23190626160458594,-0.18489680762105104,-0.2097493158165644,-0.16320529136634132,-0.27926133211686865,-0.9028468489434819,-0.04885025918171314,-0.6889474764497522,-0.32954713344195213,-0.19362964217518178,-0.25439598989576134,
1080,-0.7208445758039671,-0.12382735347126732,-0.23190626160458594,-0.1863014704933937,-0.2097493158165644,-0.16320529136634132,-0.27269941058026714,-0.9027420223543486,-0.04885025918171314,-0.6889474764497522,-0.341752489641672,-0.19362964217518178,-0.25439598989576134,
1081,-0.7194270368868091,-0.1371746371077366,-0.23190626160458594,-0.18770613336573644,-0.2097493158165644,-0.16320529136634132,-0.26590492020131645,-0.9026371957652153,-0.04885025918171314,-0.6889474764497522,-0.3559920718746785,-0.19362964217518178,-0.25439598989576134,
1082,-0.718009497969651,-0.15274646801695077,-0.23190626160458594,-0.1891107962380791,-0.2097493158165644,-0.16320529136634132,-0.2594106090184671,-0.902532369176082,-0.04885025918171314,-0.6889474764497522,-0.36819742807439837,-0.19362964217518178,-0.25439598989576134,
1083,-0.716591959052493,-0.16609375165342005,-0.23190626160458594,-0.19051545911042184,-0.2097493158165644,-0.16320529136634132,-0.2526862071416931,-0.9024100714887596,-0.04885025918171314,-0.6889474764497522,-0.38243701030740485,-0.19362964217518178,-0.25439598989576134,
1084,-0.7151744201353348,-0.17944103528988933,-0.23190626160458594,-0.1919201219827645,-0.2097493158165644,-0.16320529136634132,-0.24625902145746953,-0.9023052448996264,-0.04885025918171314,-0.6889474764497522,-0.39464236650712475,-0.19362964217518178,-0.25439598989576134,
1085,-0.7137568812181768,-0.1950128661991035,-0.23190626160458594,-0.19332478485510723,-0.2097493158165644,-0.16320529136634132,-0.23960422322774552,-0.902200418310493,-0.04885025918171314,-0.6889474764497522,-0.4068477227068446,-0.19362964217518178,-0.25439598989576134,
1086,-0.7123393423010187,-0.2083601498355728,-0.23190626160458594,-0.1947294477274499,-0.2097493158165644,-0.16320529136634132,-0.23324378593260475,-0.9020781206231708,-0.04885025918171314,-0.6889474764497522,-0.41905307890656446,-0.19362964217518178,-0.25439598989576134,
1087,-0.7109218033838607,-0.22170743347204208,-0.23190626160458594,-0.19613411059979263,-0.2097493158165644,-0.16320529136634132,-0.226658214240388,-0.9019732940340375,-0.04885025918171314,-0.6889474764497522,-0.433292661139571,-0.19362964217518178,-0.25439598989576134,
1088,-0.7095042644667026,-0.23505471710851136,-0.23190626160458594,-0.1975387734721353,-0.2097493158165644,-0.16320529136634132,-0.22036398660641182,-0.9018684674449042,-0.04885025918171314,-0.6889474764497522,-0.44549801733929084,-0.19362964217518178,-0.25439598989576134,
1089,-0.7080867255495445,-0.24840200074498064,-0.23190626160458594,-0.19894343634447806,-0.2097493158165644,-0.16320529136634132,-0.21384721046936758,-0.9017461697575818,-0.04885025918171314,-0.6889474764497522,-0.45770337353901075,-0.19362964217518178,-0.25439598989576134,
1090,-0.7066691866323864,-0.26174928438144995,-0.23190626160458594,-0.2003480992168207,-0.2097493158165644,-0.16320529136634132,-0.20761886925980497,-0.9016238720702597,-0.04885025918171314,-0.6889474764497522,-0.4699087297387306,-0.19362964217518178,-0.25439598989576134,
1091,-0.7052516477152284,-0.2773211152906641,-0.23190626160458594,-0.20175276208916346,-0.2097493158165644,-0.16320529136634132,-0.20117040382280693,-0.9015190454811263,-0.04885025918171314,-0.6889474764497522,-0.4841483119717371,-0.19362964217518178,-0.25439598989576134,
1092,-0.7038341087980703,-0.29066839892713336,-0.23190626160458594,-0.20315742496150613,-0.2097493158165644,-0.16320529136634132,-0.19500746418253123,-0.901396747793804,-0.04885025918171314,-0.6889474764497522,-0.496353668171457,-0.19362964217518178,-0.25439598989576134,
1093,-0.7024165698809123,-0.3040156825636027,-0.23190626160458594,-0.20456208783384885,-0.2097493158165644,-0.16320529136634132,-0.18862693233603633,-0.9012744501064819,-0.04885025918171314,-0.6889474764497522,-0.5085590243711768,-0.19362964217518178,-0.25439598989576134,
1094,-0.7009990309637542,-0.3173629662000719,-0.23190626160458594,-0.20596675070619153,-0.2097493158165644,-0.16320529136634132,-0.1825290710282967,-0.9011696235173484,-0.04885025918171314,-0.6889474764497522,-0.5207643805708967,-0.19362964217518178,-0.25439598989576134,
1095,-0.6995814920465961,-0.33071024983654124,-0.23190626160458594,-0.20737141357853425,-0.2097493158165644,-0.16320529136634132,-0.17621598791717846,-0.9010473258300263,-0.04885025918171314,-0.6889474764497522,-0.5329697367706165,-0.19362964217518178,-0.25439598989576134,
1096,-0.698163953129438,-0.34405753347301055,-0.23190626160458594,-0.20877607645087692,-0.2097493158165644,-0.16320529136634132,-0.17018277395964018,-0.900925028142704,-0.04885025918171314,-0.6889474764497522,-0.5451750929703364,-0.19362964217518178,-0.25439598989576134,
1097,-0.69674641421228,-0.3574048171094798,-0.23190626160458594,-0.21018073932321965,-0.2097493158165644,-0.16320529136634132,-0.1639367624743557,-0.9008202015535708,-0.04885025918171314,-0.6889474764497522,-0.5573804491700564,-0.19362964217518178,-0.25439598989576134,
1098,-0.6953288752951219,-0.3707521007459491,-0.23190626160458594,-0.210883070759391,-0.2097493158165644,-0.16320529136634132,-0.15796781875747587,-0.9006979038662484,-0.04885025918171314,-0.6889474764497522,-0.5695858053697762,-0.19362964217518178,-0.25439598989576134,
1099,-0.6939113363779639,-0.38409938438241836,-0.23190626160458594,-0.21228773363173367,-0.2097493158165644,-0.16320529136634132,-0.1517885017884826,-0.9005756061789263,-0.04885025918171314,-0.6889474764497522,-0.5817911615694961,-0.19362964217518178,-0.25439598989576134,
1100,-0.6924937974608057,-0.39744666801888767,-0.23190626160458594,-0.2136923965040764,-0.2097493158165644,-0.16320529136634132,-0.14588339732992658,-0.900453308491604,-0.04885025918171314,-0.6889474764497522,-0.5939965177692159,-0.19362964217518178,-0.25439598989576134,
1101,-0.6910762585436477,-0.4107939516553569,-0.23190626160458594,-0.21509705937641907,-0.2097493158165644,-0.16320529136634132,-0.13977039776768152,-0.9003310108042819,-0.04885025918171314,-0.6889474764497522,-0.6062018739689358,-0.19362964217518178,-0.25439598989576134,
1102,-0.6896587196264897,-0.42414123529182624,-0.23190626160458594,-0.21579939081259047,-0.2097493158165644,-0.16320529136634132,-0.13392880933069817,-0.9002087131169595,-0.04885025918171314,-0.6889474764497522,-0.6184072301686556,-0.19362964217518178,-0.25439598989576134,
1103,-0.6882411807093316,-0.43748851892829554,-0.23190626160458594,-0.21720405368493312,-0.2097493158165644,-0.16320529136634132,-0.12788169619286668,-0.9000864154296372,-0.04885025918171314,-0.6889474764497522,-0.6306125863683755,-0.19362964217518178,-0.25439598989576134,
1104,-0.6868236417921736,-0.4508358025647648,-0.23190626160458594,-0.2186087165572758,-0.2097493158165644,-0.16320529136634132,-0.1221032466679133,-0.8999641177423151,-0.04885025918171314,-0.6889474764497522,-0.6428179425680954,-0.19362964217518178,-0.25439598989576134,
1105,-0.6854061028750155,-0.4641830862012341,-0.23190626160458594,-0.22001337942961854,-0.2097493158165644,-0.16320529136634132,-0.11612169671774422,-0.8998418200549928,-0.04885025918171314,-0.6889474764497522,-0.6550232987678153,-0.19362964217518178,-0.25439598989576134,
1106,-0.6839885639578575,-0.4753058225649585,-0.23190626160458594,-0.22071571086578987,-0.2097493158165644,-0.16320529136634132,-0.1104060089952781,-0.8997195223676706,-0.04885025918171314,-0.6889474764497522,-0.6672286549675351,-0.19362964217518178,-0.25439598989576134,
1107,-0.6825710250406993,-0.48865310620142777,-0.23190626160458594,-0.2221203737381326,-0.2097493158165644,-0.16320529136634132,-0.10448959125043682,-0.8995972246803483,-0.04885025918171314,-0.6889474764497522,-0.679434011167255,-0.19362964217518178,-0.25439598989576134,
1108,-0.6811534861235413,-0.5020003898378971,-0.23190626160458594,-0.22352503661047526,-0.2097493158165644,-0.16320529136634132,-0.09883639596649851,-0.8994749269930262,-0.04885025918171314,-0.6889474764497522,-0.6916393673669748,-0.19362964217518178,-0.25439598989576134,
1109,-0.6797359472063832,-0.5153476734743664,-0.23190626160458594,-0.2242273680466466,-0.2097493158165644,-0.16320529136634132,-0.09298473331744234,-0.8993526293057039,-0.04885025918171314,-0.6889474764497522,-0.7038447235666947,-0.19362964217518178,-0.25439598989576134,
1110,-0.6783184082892252,-0.5286949571108356,-0.23190626160458594,-0.22563203091898934,-0.2097493158165644,-0.16320529136634132,-0.0873935994896974,-0.8992303316183818,-0.04885025918171314,-0.6889474764497522,-0.7140158537331279,-0.19362964217518178,-0.25439598989576134,
1111,-0.6769008693720671,-0.5420422407473049,-0.23190626160458594,-0.22633436235516066,-0.2097493158165644,-0.16320529136634132,-0.08160642257246688,-0.8990905628328706,-0.04885025918171314,-0.6889474764497522,-0.7262212099328478,-0.19362964217518178,-0.25439598989576134,
1112,-0.675483330454909,-0.5531649771110293,-0.23190626160458594,-0.22773902522750342,-0.2097493158165644,-0.16320529136634132,-0.07607702696416416,-0.8989682651455483,-0.04885025918171314,-0.6889474764497522,-0.7384265661325677,-0.19362964217518178,-0.25439598989576134,
1113,-0.6740657915377509,-0.5665122607474986,-0.23190626160458594,-0.2291436880998461,-0.2097493158165644,-0.16320529136634132,-0.07035395866921675,-0.8988459674582262,-0.04885025918171314,-0.6889474764497522,-0.7506319223322876,-0.19362964217518178,-0.25439598989576134,
1114,-0.6726482526205929,-0.5798595443839679,-0.23190626160458594,-0.2298460195360174,-0.2097493158165644,-0.16320529136634132,-0.06488597804360526,-0.8987236697709038,-0.04885025918171314,-0.6889474764497522,-0.7628372785320074,-0.19362964217518178,-0.25439598989576134,
1115,-0.6712307137034348,-0.5932068280204372,-0.23190626160458594,-0.23125068240836014,-0.2097493158165644,-0.16320529136634132,-0.0592266412613979,-0.8985839009853929,-0.04885025918171314,-0.6889474764497522,-0.7750426347317273,-0.19362964217518178,-0.25439598989576134,
1116,-0.6698131747862768,-0.6043295643841616,-0.23190626160458594,-0.23195301384453149,-0.2097493158165644,-0.16320529136634132,-0.053819752381726635,-0.8984616032980706,-0.04885025918171314,-0.6889474764497522,-0.7852137648981605,-0.19362964217518178,-0.25439598989576134,
1117,-0.6683956358691187,-0.6176768480206308,-0.23190626160458594,-0.2333576767168742,-0.2097493158165644,-0.16320529136634132,-0.048223877748300246,-0.8983393056107483,-0.04885025918171314,-0.6889474764497522,-0.7974191210978804,-0.19362964217518178,-0.25439598989576134,
1118,-0.6669780969519606,-0.6310241316571001,-0.23190626160458594,-0.23406000815304556,-0.2097493158165644,-0.16320529136634132,-0.042877757377818376,-0.8981995368252372,-0.04885025918171314,-0.6889474764497522,-0.8096244772976002,-0.19362964217518178,-0.25439598989576134,
1119,-0.6655605580348025,-0.6421468680208245,-0.23190626160458594,-0.2354646710253882,-0.2097493158165644,-0.16320529136634132,-0.03734496778363006,-0.8980772391379149,-0.04885025918171314,-0.6889474764497522,-0.8197956074640335,-0.19362964217518178,-0.25439598989576134,
1120,-0.6641430191176445,-0.6554941516572939,-0.23190626160458594,-0.23616700246155956,-0.2097493158165644,-0.16320529136634132,-0.03205929268558643,-0.8979549414505927,-0.04885025918171314,-0.6889474764497522,-0.8320009636637533,-0.19362964217518178,-0.25439598989576134,
1121,-0.6627254802004864,-0.6688414352937632,-0.23190626160458594,-0.23757166533390228,-0.2097493158165644,-0.16320529136634132,-0.026589264893885207,-0.8978151726650816,-0.04885025918171314,-0.6889474764497522,-0.8442063198634732,-0.19362964217518178,-0.25439598989576134,
1122,-0.6613079412833284,-0.6799641716574876,-0.23190626160458594,-0.23827399677007363,-0.2097493158165644,-0.16320529136634132,-0.021363765704320553,-0.8976928749777595,-0.04885025918171314,-0.6889474764497522,-0.8543774500299064,-0.19362964217518178,-0.25439598989576134,
1123,-0.6598904023661702,-0.6933114552939568,-0.23190626160458594,-0.23897632820624495,-0.2097493158165644,-0.16320529136634132,-0.01595612260556369,-0.8975531061922483,-0.04885025918171314,-0.6889474764497522,-0.8665828062296264,-0.19362964217518178,-0.25439598989576134,
1124,-0.6584728634490122,-0.7044341916576812,-0.23190626160458594,-0.24038099107858768,-0.2097493158165644,-0.16320529136634132,-0.010790476087727173,-0.897430808504926,-0.04885025918171314,-0.6889474764497522,-0.8787881624293462,-0.19362964217518178,-0.25439598989576134,
1125,-0.6570553245318541,-0.7177814752941505,-0.23190626160458594,-0.24108332251475903,-0.2097493158165644,-0.16320529136634132,-0.005445056063539017,-0.8972910397194149,-0.04885025918171314,-0.6889474764497522,-0.8889592925957794,-0.19362964217518178,-0.25439598989576134,
1126,-0.6556377856146961,-0.7289042116578749,-0.23190626160458594,-0.24248798538710176,-0.2097493158165644,-0.16320529136634132,-0.00033893898067948933,-0.8971512709339038,-0.04885025918171314,-0.6889474764497522,-0.9011646487954993,-0.19362964217518178,-0.25439598989576134,
1127,-0.654220246697538,-0.7422514952943442,-0.23190626160458594,-0.24319031682327308,-0.2097493158165644,-0.16320529136634132,0.0049446889512745635,-0.8970289732465815,-0.04885025918171314,-0.6889474764497522,-0.9133700049952191,-0.19362964217518178,-0.25439598989576134,
1128,-0.65280270778038,-0.7533742316580686,-0.23190626160458594,-0.24389264825944443,-0.2097493158165644,-0.16320529136634132,0.009991492090324329,-0.8968892044610705,-0.04885025918171314,-0.6889474764497522,-0.9235411351616524,-0.19362964217518178,-0.25439598989576134,
1129,-0.651385168863222,-0.7667215152945379,-0.23190626160458594,-0.24529731113178715,-0.2097493158165644,-0.16320529136634132,0.015213597294003388,-0.8967494356755593,-0.04885025918171314,-0.6889474764497522,-0.9357464913613722,-0.19362964217518178,-0.25439598989576134,
